CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
KC748969,0.27409,0.47588,0.29831,0.21008,0.20351,0.40833,0.51004,0.21404,0.21556,0.21513,0.21437,0.19138,0.25485,0.25971,0.18841,0.39734,0.19075,0.3371,0.32553,0.33632,0.4455,-0.0038133,0.28445,0.4323,0.20541,0.61557,0.17107,0.17055,0.31562,0.23631,0.25397,0.26402,0.23331,0.25342,0.24919,0.36565,0.36374,0.24992,0.18832,0.55199,0.55315,0.53865,0.4771,0.21671,0.51701,0.51634,0.41607,0.32199,0.32135,0.32077,0.32237,0.51782,0.39136,0.19641,0.23259,0.23225,0.2297,0.61877,0.41933,0.23865,0.25609,0.49382,0.4772,0.43869,0.4288,0.46262,0.27102,0.46128,0.45844,0.23282,0.26453
KC748971,0.27056,0.47696,0.28932,0.20666,0.19184,0.40974,0.50638,0.20261,0.20456,0.20423,0.20297,0.18894,0.24786,0.25227,0.18081,0.38375,0.18154,0.32786,0.31674,0.32696,0.44342,-0.0029026,0.27812,0.43734,0.19342,0.61879,0.1621,0.16235,0.30704,0.23383,0.25101,0.26183,0.23184,0.25665,0.25401,0.36963,0.36599,0.25375,0.18306,0.55659,0.55797,0.53783,0.47661,0.20843,0.51781,0.51735,0.41499,0.31638,0.31576,0.31509,0.31652,0.51992,0.38515,0.18514,0.22535,0.22512,0.22316,0.61841,0.41722,0.23615,0.25521,0.49053,0.47535,0.43588,0.42659,0.46179,0.26824,0.46804,0.46586,0.22241,0.26042
KF114874,0.33041,0.38007,0.29092,0.20924,0.17848,0.34347,0.44264,0.22288,0.21955,0.22198,0.2237,0.22132,0.23446,0.23393,0.19161,0.41473,0.19368,0.35121,0.34125,0.35136,0.39224,0.097194,0.31096,0.25938,0.14779,0.54976,0.17231,0.16933,0.35064,0.17629,0.24151,0.24943,0.23018,0.28401,0.27704,0.40844,0.41303,0.27634,0.21234,0.45199,0.45002,0.457,0.41548,0.20715,0.41707,0.41479,0.32824,0.34582,0.3456,0.34588,0.34783,0.41523,0.37216,0.18997,0.17609,0.176,0.18546,0.54556,0.35104,0.2109,0.20656,0.47401,0.45099,0.41045,0.40632,0.42599,0.26828,0.35718,0.35821,0.27791,0.26891
KF114875,0.3299,0.51377,0.37012,0.23285,0.21724,0.42319,0.54682,0.26211,0.26073,0.26187,0.26294,0.23738,0.28854,0.2951,0.26203,0.50824,0.20201,0.44632,0.43524,0.44562,0.48955,0.073699,0.3142,0.4157,0.18816,0.62701,0.19508,0.19227,0.40303,0.26641,0.28272,0.30874,0.26964,0.28909,0.29879,0.4264,0.42968,0.28747,0.2533,0.60079,0.60064,0.59127,0.53642,0.25222,0.56607,0.56525,0.44932,0.45086,0.45049,0.44988,0.4511,0.56638,0.49264,0.23755,0.20985,0.2098,0.22403,0.63362,0.43032,0.29675,0.29398,0.5387,0.50949,0.47775,0.46685,0.48638,0.33427,0.51834,0.51536,0.31713,0.34257
KF006818,0.32984,0.52523,0.3755,0.25194,0.23071,0.41468,0.54071,0.27294,0.27182,0.2717,0.27385,0.22811,0.29305,0.30918,0.25998,0.5153,0.21914,0.4537,0.44482,0.45327,0.46243,0.080349,0.32604,0.42066,0.20509,0.60415,0.21222,0.20923,0.41229,0.2728,0.2863,0.30622,0.27133,0.30166,0.3115,0.44207,0.44731,0.29946,0.26103,0.59271,0.5924,0.58669,0.53685,0.25791,0.56158,0.56037,0.44131,0.45757,0.45676,0.45661,0.45781,0.56421,0.50755,0.24993,0.23374,0.23361,0.23109,0.61225,0.43123,0.31824,0.31023,0.54606,0.52079,0.49857,0.48673,0.50042,0.34774,0.51488,0.5123,0.32423,0.35594
KF017001,0.20003,0.33099,0.20193,0.12517,0.11283,0.3351,0.38574,0.14275,0.14252,0.1433,0.14397,0.13157,0.15416,0.16763,0.10508,0.32598,0.11497,0.30314,0.29288,0.3024,0.37721,0.049662,0.2534,0.38129,0.13108,0.4699,0.14616,0.14834,0.25297,0.14202,0.19133,0.19503,0.18362,0.19815,0.19583,0.28143,0.27549,0.18954,0.13486,0.4258,0.4284,0.44699,0.40998,0.12214,0.35159,0.35153,0.31741,0.27939,0.27963,0.27899,0.27928,0.37082,0.26278,0.12636,0.126,0.12588,0.1306,0.47091,0.31494,0.17952,0.19029,0.38052,0.3621,0.32419,0.31084,0.34563,0.20169,0.35389,0.35409,0.1751,0.20564
KF017002,0.23645,0.42406,0.17873,0.19279,0.1964,0.50826,0.57702,0.16761,0.1669,0.16834,0.1688,0.15,0.24266,0.19401,0.17546,0.38786,0.15547,0.29264,0.27822,0.2912,0.47553,-0.056816,0.2848,0.38676,0.17479,0.68251,0.19174,0.19462,0.28326,0.21693,0.21744,0.23083,0.20303,0.23691,0.25439,0.34061,0.33289,0.237,0.11826,0.58391,0.5811,0.55275,0.49738,0.19175,0.49436,0.49222,0.45733,0.27356,0.27341,0.27229,0.27399,0.47475,0.37694,0.1955,0.1689,0.1688,0.16492,0.66763,0.42627,0.20218,0.20963,0.48459,0.47431,0.4264,0.4073,0.47386,0.24374,0.39724,0.39594,0.14383,0.20209
KF017003,0.32647,0.34697,0.27681,0.1857,0.17356,0.26809,0.37006,0.26618,0.2607,0.26348,0.26624,0.22294,0.24196,0.24196,0.23089,0.35899,0.20259,0.31711,0.31463,0.31544,0.35023,0.11458,0.3123,0.24537,0.15948,0.4859,0.19943,0.19764,0.33122,0.20012,0.23952,0.25211,0.23201,0.28227,0.26238,0.39333,0.39678,0.27355,0.22949,0.41124,0.4092,0.42074,0.36153,0.19001,0.37151,0.36992,0.24731,0.31855,0.31782,0.31801,0.31996,0.3735,0.36735,0.20883,0.17054,0.17069,0.20419,0.47781,0.30105,0.24358,0.23425,0.43899,0.43251,0.40052,0.40169,0.41565,0.26939,0.30838,0.30684,0.27124,0.27911
KF017004,0.29078,0.32916,0.24964,0.17574,0.14401,0.31677,0.3968,0.19472,0.19254,0.19544,0.19556,0.20265,0.20477,0.19812,0.19273,0.36292,0.14972,0.30283,0.29362,0.30286,0.36444,0.075156,0.30416,0.24935,0.11695,0.52662,0.16711,0.16637,0.31044,0.16407,0.22695,0.2396,0.21392,0.25487,0.24011,0.37679,0.3776,0.24765,0.17551,0.42382,0.42269,0.43853,0.38393,0.15022,0.36875,0.36657,0.26349,0.304,0.30408,0.30439,0.30578,0.36353,0.31895,0.16454,0.12077,0.12098,0.14056,0.51139,0.28692,0.19935,0.19642,0.45108,0.42279,0.38315,0.37873,0.39339,0.23177,0.33684,0.33761,0.25115,0.23095
KF017005,0.3234,0.37023,0.2883,0.18909,0.16534,0.32811,0.41718,0.23791,0.23433,0.23689,0.23806,0.21563,0.25348,0.2419,0.22025,0.4074,0.1764,0.34155,0.33612,0.34151,0.38331,0.094668,0.31659,0.23727,0.1615,0.53978,0.17261,0.17,0.3496,0.20162,0.25874,0.27567,0.25262,0.28188,0.27144,0.39215,0.39487,0.27655,0.2106,0.4389,0.4379,0.44651,0.39792,0.21724,0.40643,0.40447,0.31994,0.34296,0.34226,0.3424,0.34433,0.39985,0.37694,0.2068,0.18671,0.18666,0.21496,0.5236,0.35024,0.22439,0.21626,0.4544,0.44023,0.39659,0.39298,0.41601,0.27878,0.34133,0.34069,0.27328,0.27936
KF493883,0.26631,0.47568,0.28201,0.20034,0.18925,0.40912,0.516,0.20224,0.20389,0.20378,0.20291,0.18751,0.24651,0.24386,0.1775,0.38939,0.17343,0.33009,0.31803,0.32989,0.4454,-0.0018843,0.27239,0.43914,0.19329,0.62184,0.15771,0.15726,0.30373,0.23048,0.23663,0.24714,0.21604,0.23666,0.23638,0.35508,0.35371,0.23331,0.17292,0.55468,0.55598,0.53671,0.47506,0.20793,0.52034,0.51968,0.42632,0.31347,0.31312,0.31253,0.31385,0.52137,0.38447,0.18521,0.22052,0.22026,0.21838,0.62543,0.42954,0.23453,0.25216,0.48756,0.47256,0.43254,0.4222,0.45702,0.26051,0.47483,0.4724,0.21306,0.25377
KF279411,0.22804,0.46103,0.18933,0.1619,0.1374,0.4882,0.59345,0.1375,0.13326,0.13337,0.13671,0.10398,0.17604,0.18304,0.12468,0.41239,0.1018,0.29912,0.28406,0.29814,0.42581,-0.028351,0.24056,0.39401,0.15238,0.63882,0.15134,0.15218,0.24677,0.16345,0.16785,0.18013,0.14976,0.16137,0.18581,0.2553,0.24688,0.15916,0.098316,0.58401,0.5838,0.57907,0.54143,0.20322,0.49443,0.49333,0.5443,0.29185,0.29205,0.29076,0.29175,0.4987,0.37239,0.14133,0.15038,0.15055,0.15217,0.65864,0.45241,0.16601,0.19043,0.45418,0.41386,0.37867,0.34871,0.41009,0.17207,0.45937,0.45626,0.11803,0.18835
KF279412,0.23011,0.47552,0.1995,0.15168,0.14157,0.48527,0.59712,0.14018,0.13604,0.13599,0.13861,0.11096,0.17594,0.20174,0.12186,0.42819,0.11262,0.31411,0.29986,0.31388,0.44827,-0.016753,0.25656,0.39914,0.14988,0.65411,0.16513,0.16454,0.27829,0.15827,0.16772,0.17225,0.1498,0.16287,0.18895,0.26256,0.25611,0.16075,0.11644,0.60151,0.601,0.58994,0.55954,0.22589,0.50172,0.5011,0.55677,0.31631,0.31651,0.31521,0.31602,0.50394,0.40007,0.15276,0.15861,0.15889,0.15954,0.66454,0.46876,0.17475,0.19565,0.45892,0.43002,0.39392,0.3626,0.42374,0.17055,0.48029,0.47852,0.13018,0.20391
KF279413,0.22989,0.4752,0.19923,0.15126,0.14117,0.48503,0.59699,0.1397,0.13554,0.1355,0.1381,0.11064,0.17552,0.20132,0.12157,0.42792,0.11228,0.31372,0.29942,0.31347,0.44817,-0.016802,0.25633,0.39903,0.14943,0.65392,0.16487,0.16429,0.27791,0.15794,0.16738,0.17188,0.14948,0.16258,0.18858,0.26226,0.25582,0.16044,0.11604,0.60131,0.6008,0.58985,0.55938,0.22562,0.50142,0.50081,0.55666,0.31587,0.31608,0.31478,0.31559,0.50367,0.39955,0.15222,0.15806,0.15834,0.15906,0.66435,0.46847,0.17458,0.19551,0.45865,0.42972,0.39357,0.36226,0.42343,0.1703,0.48045,0.47868,0.12982,0.20359
KF279414,0.14198,0.31061,0.13155,0.082358,0.094261,0.34702,0.41667,0.10553,0.10537,0.10475,0.10392,0.099881,0.12907,0.1085,0.081686,0.29196,0.051635,0.23281,0.22026,0.23386,0.3595,0.040251,0.20608,0.38701,0.070672,0.50055,0.11667,0.11534,0.17627,0.13616,0.15374,0.15969,0.14112,0.16731,0.16809,0.25764,0.25376,0.15823,0.050057,0.4344,0.43599,0.42425,0.39022,0.089093,0.35403,0.35313,0.35412,0.20492,0.20529,0.20458,0.20492,0.37476,0.21241,0.078126,0.067439,0.067241,0.067711,0.51548,0.32133,0.13579,0.15417,0.36174,0.35193,0.31791,0.29764,0.32858,0.14397,0.383,0.38411,0.10956,0.12812
KF279415,0.17007,0.32194,0.19049,0.13808,0.14401,0.44521,0.49235,0.12634,0.12605,0.12543,0.12783,0.13478,0.21723,0.20286,0.097236,0.38377,0.099003,0.3167,0.30321,0.31757,0.41613,0.036974,0.24056,0.42027,0.11972,0.61412,0.18251,0.18226,0.25278,0.19692,0.23703,0.23859,0.22195,0.24301,0.24702,0.30549,0.3007,0.2334,0.1099,0.51798,0.51862,0.49913,0.46978,0.17465,0.39381,0.39267,0.42898,0.28694,0.28662,0.28581,0.28631,0.41034,0.31316,0.15577,0.11477,0.11455,0.11735,0.60991,0.39915,0.18003,0.20012,0.42308,0.40457,0.36478,0.34859,0.39842,0.16267,0.41555,0.41352,0.15747,0.20576
KF279416,0.1676,0.31758,0.18082,0.13271,0.14049,0.44347,0.49141,0.1204,0.12049,0.11964,0.12227,0.13501,0.22064,0.19355,0.094937,0.37925,0.09368,0.31139,0.29742,0.31221,0.41459,0.038304,0.23763,0.41528,0.11687,0.61278,0.17871,0.1786,0.24623,0.19255,0.23307,0.23369,0.21797,0.23972,0.24385,0.30022,0.29497,0.22935,0.10061,0.51373,0.51439,0.49298,0.46307,0.1713,0.39223,0.39136,0.43129,0.28243,0.28227,0.28141,0.28177,0.40887,0.30949,0.15312,0.10951,0.10929,0.11331,0.60878,0.39736,0.17882,0.19791,0.41884,0.3997,0.36,0.34361,0.39535,0.16384,0.41764,0.41575,0.14852,0.19937
KF279417,0.26476,0.47412,0.28599,0.20896,0.19889,0.41035,0.5085,0.20637,0.20784,0.2074,0.2071,0.19485,0.25089,0.25332,0.18665,0.38274,0.18781,0.32813,0.31723,0.32763,0.4478,0.00063895,0.28279,0.44039,0.20003,0.61762,0.16978,0.17017,0.3085,0.23682,0.25265,0.26387,0.23268,0.25605,0.25311,0.37195,0.36853,0.25356,0.18918,0.55602,0.5576,0.54045,0.47863,0.20603,0.51121,0.51049,0.41764,0.31459,0.31418,0.31343,0.31472,0.51376,0.38437,0.19252,0.23478,0.23456,0.22962,0.61786,0.4218,0.23508,0.25459,0.49658,0.48047,0.44477,0.43298,0.46672,0.26929,0.47132,0.46942,0.22454,0.26468
KF306380,0.26849,0.48338,0.28862,0.21619,0.19528,0.40903,0.5156,0.20887,0.21117,0.2112,0.20948,0.19856,0.24727,0.25492,0.19179,0.39015,0.1807,0.33125,0.31899,0.33037,0.44044,-0.0076493,0.28862,0.43991,0.18312,0.62525,0.16322,0.16246,0.30548,0.23202,0.24585,0.25745,0.22545,0.24649,0.25213,0.37018,0.36887,0.24203,0.1829,0.5576,0.55907,0.53559,0.47599,0.21535,0.5283,0.52758,0.42446,0.3191,0.31861,0.31791,0.31932,0.53052,0.38753,0.19122,0.21252,0.21231,0.21361,0.62634,0.42638,0.24469,0.26201,0.4946,0.47858,0.44015,0.42992,0.4638,0.27222,0.47824,0.47577,0.21669,0.25692
KF416340,0.15065,0.30617,0.1624,0.13467,0.1361,0.44127,0.48323,0.12762,0.12721,0.12644,0.1287,0.13938,0.21623,0.17145,0.10022,0.3465,0.086264,0.27982,0.26754,0.2807,0.40079,0.027811,0.22378,0.39835,0.11994,0.60635,0.16106,0.1608,0.21442,0.18439,0.22734,0.23375,0.21906,0.23986,0.2514,0.29172,0.2834,0.22891,0.091896,0.50247,0.50286,0.48006,0.44541,0.15377,0.38454,0.38268,0.42925,0.24747,0.24767,0.24673,0.24727,0.40278,0.27641,0.14817,0.085021,0.084779,0.080302,0.59896,0.38909,0.14353,0.16494,0.40937,0.38802,0.34512,0.32948,0.38636,0.1546,0.41024,0.40849,0.14011,0.16753
KF416341,0.20693,0.41547,0.14677,0.15572,0.11271,0.43981,0.52852,0.13381,0.13285,0.13188,0.13409,0.10525,0.15269,0.16184,0.16311,0.36237,0.085725,0.25502,0.24095,0.25466,0.3914,-0.052073,0.23186,0.29876,0.099757,0.57854,0.16755,0.16698,0.22525,0.15422,0.17194,0.18556,0.16996,0.17015,0.19794,0.25726,0.25542,0.1661,0.089332,0.50546,0.50542,0.48323,0.46143,0.1608,0.46112,0.46009,0.48942,0.2662,0.26666,0.26589,0.26622,0.46507,0.31414,0.12036,0.085519,0.08581,0.081968,0.55122,0.43404,0.14996,0.18126,0.39985,0.37801,0.34541,0.31768,0.36369,0.16051,0.35185,0.35107,0.11242,0.16191
KF416342,0.18675,0.2723,0.24828,0.064059,0.023735,0.089551,0.17361,0.11386,0.10924,0.11127,0.11274,0.087831,0.043295,0.15991,0.12979,0.21914,0.045044,0.22628,0.22178,0.22565,0.1823,0.11182,0.20689,0.10182,0.044869,0.22652,0.11439,0.11526,0.21941,0.072223,0.033876,0.042219,0.035835,0.036576,0.057874,0.15725,0.17403,0.041775,0.15527,0.18362,0.18771,0.22799,0.25452,0.16644,0.22924,0.23061,0.19398,0.21452,0.21489,0.21359,0.21432,0.20673,0.25246,0.072186,0.065315,0.065795,0.15565,0.19071,0.22954,0.18631,0.15164,0.18419,0.18575,0.19058,0.18329,0.15352,0.13816,0.1075,0.10812,0.2284,0.20089
KF416343,0.26844,0.46809,0.28159,0.19973,0.18493,0.39661,0.50939,0.20946,0.21219,0.2121,0.21038,0.20018,0.23779,0.24433,0.18847,0.39645,0.17033,0.33519,0.32478,0.33503,0.44151,0.01439,0.26792,0.42395,0.1784,0.61694,0.15204,0.15234,0.30736,0.22884,0.23986,0.25393,0.22145,0.23562,0.24087,0.36169,0.36025,0.23225,0.18038,0.55514,0.55578,0.54293,0.48474,0.20736,0.5097,0.50924,0.41346,0.32452,0.32395,0.32311,0.32447,0.51101,0.39307,0.18643,0.20741,0.20718,0.20752,0.62128,0.41867,0.23484,0.24831,0.49802,0.48063,0.44693,0.43217,0.46893,0.267,0.48019,0.47749,0.21513,0.2653
KF416344,0.14563,0.32067,0.13731,0.095162,0.10916,0.4188,0.48324,0.11806,0.11892,0.12044,0.11969,0.10473,0.15598,0.15737,0.102,0.30826,0.099924,0.23993,0.22937,0.23899,0.41454,0.0089672,0.21182,0.40531,0.10194,0.58503,0.17275,0.17299,0.19867,0.14931,0.17693,0.1886,0.16585,0.20499,0.21847,0.29573,0.2982,0.19275,0.088856,0.49614,0.49691,0.48762,0.4324,0.10934,0.40318,0.40292,0.37527,0.21388,0.2137,0.21283,0.21371,0.40681,0.25502,0.13373,0.095566,0.095735,0.09072,0.5534,0.34911,0.14905,0.16031,0.4235,0.42197,0.37627,0.35677,0.40364,0.16481,0.39052,0.39013,0.13522,0.14449
KF562099,0.261,0.47126,0.27606,0.19723,0.18811,0.40586,0.51062,0.1966,0.19831,0.19802,0.19729,0.18067,0.24477,0.2369,0.17551,0.38154,0.17151,0.3215,0.30981,0.32125,0.44,-0.0064578,0.26838,0.43705,0.19093,0.61782,0.14963,0.14936,0.2961,0.22586,0.23714,0.24773,0.21657,0.23792,0.23841,0.35345,0.35101,0.23463,0.16465,0.55016,0.55148,0.5302,0.46709,0.20351,0.51634,0.51573,0.42187,0.30416,0.30383,0.30318,0.30456,0.51717,0.37679,0.18462,0.21664,0.2164,0.21239,0.61934,0.4246,0.2313,0.24818,0.48498,0.47143,0.43029,0.42073,0.45756,0.25868,0.46576,0.46322,0.20932,0.24523
KF562101,0.27248,0.47711,0.29206,0.20921,0.20411,0.41576,0.51159,0.20737,0.20877,0.20867,0.20808,0.19608,0.25045,0.25236,0.1896,0.39527,0.18771,0.33501,0.32369,0.33439,0.45108,-0.00012218,0.27811,0.44162,0.21052,0.62503,0.16761,0.16895,0.31196,0.23664,0.25155,0.26224,0.23146,0.2511,0.24923,0.36,0.35699,0.24802,0.18344,0.55827,0.55969,0.54155,0.47935,0.20637,0.52155,0.5209,0.42146,0.32118,0.32082,0.32013,0.32152,0.52401,0.39095,0.19863,0.2322,0.23195,0.22556,0.62459,0.42317,0.24208,0.25795,0.49468,0.47541,0.43619,0.42432,0.46018,0.26963,0.46993,0.46762,0.22369,0.26099
KF562102,0.27064,0.48049,0.2968,0.20713,0.20165,0.41668,0.51167,0.20619,0.20732,0.20665,0.20606,0.19032,0.25,0.25315,0.18254,0.40054,0.18849,0.33926,0.32734,0.33877,0.45462,-0.0016894,0.27704,0.44005,0.20815,0.62007,0.17769,0.17747,0.31942,0.23988,0.25514,0.26497,0.23287,0.25618,0.24865,0.366,0.36298,0.25232,0.18865,0.56141,0.56263,0.54556,0.48501,0.21535,0.52262,0.52235,0.41994,0.32556,0.32524,0.32456,0.32608,0.52378,0.39561,0.1941,0.23691,0.23659,0.23085,0.62158,0.42346,0.22822,0.24659,0.49621,0.47679,0.43953,0.42888,0.46144,0.2641,0.46525,0.46261,0.23064,0.2653
KF560333,0.20294,0.36853,0.21498,0.1209,0.096265,0.38591,0.46943,0.14558,0.14542,0.14556,0.14892,0.12501,0.13479,0.19311,0.1078,0.3406,0.10757,0.2861,0.27501,0.28521,0.42784,0.066618,0.26687,0.37861,0.10965,0.56406,0.1839,0.18547,0.26861,0.14899,0.17392,0.1881,0.17718,0.22268,0.20884,0.34436,0.34703,0.2115,0.13962,0.49242,0.49373,0.48206,0.44661,0.15227,0.41682,0.41621,0.3792,0.25702,0.25744,0.25654,0.25752,0.41248,0.30667,0.10033,0.10568,0.10575,0.12287,0.53324,0.36208,0.18447,0.19737,0.45622,0.45398,0.41809,0.41337,0.43603,0.21313,0.35548,0.35526,0.20394,0.2042
KF560332,0.20271,0.35767,0.21378,0.12175,0.091256,0.38806,0.46162,0.13934,0.13999,0.1402,0.14344,0.12382,0.13678,0.19144,0.10073,0.3341,0.097726,0.28307,0.27176,0.28222,0.41698,0.069166,0.26601,0.37199,0.1053,0.55767,0.17475,0.17622,0.26486,0.14637,0.16258,0.17483,0.1628,0.20932,0.19957,0.33602,0.3396,0.19936,0.14048,0.49225,0.49363,0.48021,0.44504,0.14982,0.41122,0.41056,0.3725,0.25285,0.2532,0.25247,0.25345,0.40771,0.29933,0.094373,0.09527,0.095291,0.11449,0.52438,0.35901,0.1722,0.18689,0.44514,0.44398,0.40948,0.40576,0.42834,0.20635,0.35017,0.3498,0.19829,0.20613
KF560330,0.20785,0.36449,0.21462,0.1532,0.12898,0.36062,0.40223,0.17,0.16991,0.17039,0.1715,0.13026,0.18807,0.19318,0.11896,0.35151,0.13096,0.3246,0.31443,0.32413,0.38197,0.039561,0.27263,0.40584,0.15396,0.48011,0.16864,0.1705,0.28306,0.16819,0.23283,0.23791,0.22373,0.24016,0.24111,0.31899,0.31125,0.23258,0.15289,0.42945,0.43165,0.44443,0.41731,0.15768,0.38882,0.38964,0.33499,0.30263,0.30294,0.30223,0.30262,0.40364,0.29274,0.13859,0.15768,0.15747,0.15585,0.48875,0.35391,0.21182,0.22106,0.39814,0.38929,0.3493,0.34077,0.38074,0.23052,0.36197,0.36321,0.19494,0.23616
KF560331,0.16373,0.3143,0.16676,0.13378,0.13006,0.44927,0.49961,0.11911,0.11751,0.11725,0.12046,0.13813,0.19934,0.16805,0.080201,0.36625,0.089758,0.28306,0.26816,0.28375,0.41496,0.029612,0.21366,0.39106,0.099339,0.62241,0.17061,0.16864,0.22488,0.17504,0.21147,0.21855,0.20129,0.22378,0.23302,0.29036,0.28281,0.21684,0.10035,0.52125,0.52175,0.49387,0.43994,0.13986,0.39883,0.3976,0.4295,0.26389,0.26445,0.26364,0.26391,0.41458,0.29784,0.12838,0.088205,0.088001,0.088287,0.6117,0.38959,0.14386,0.16696,0.41908,0.38931,0.35421,0.33547,0.38229,0.1519,0.38177,0.38129,0.14233,0.16792
KF560334,0.19934,0.36294,0.21041,0.13271,0.10319,0.39064,0.47799,0.14435,0.14326,0.14361,0.14765,0.12832,0.14226,0.19056,0.11306,0.34468,0.11178,0.2858,0.27523,0.28542,0.43046,0.058359,0.26876,0.38,0.10852,0.56568,0.18379,0.18576,0.26822,0.14549,0.17973,0.19244,0.18272,0.22668,0.21774,0.35137,0.35285,0.2164,0.13814,0.50316,0.50433,0.48943,0.45377,0.15244,0.41564,0.41515,0.37561,0.25823,0.25838,0.25755,0.25881,0.41265,0.30982,0.10716,0.10606,0.10616,0.11937,0.54131,0.37133,0.182,0.19624,0.46078,0.46091,0.42178,0.41932,0.44399,0.21663,0.36434,0.36412,0.20139,0.20139
KF713486,0.14466,0.32044,0.11387,0.085516,0.025952,0.42878,0.44845,0.035658,0.034857,0.036642,0.035161,0.045612,0.062561,0.10571,0.10025,0.2536,0.056061,0.14561,0.13534,0.14383,0.29248,-0.037342,0.17717,0.19855,0.03941,0.55223,0.079022,0.074851,0.15014,0.055872,0.076648,0.084212,0.071432,0.079987,0.10879,0.18107,0.18132,0.079471,0.061081,0.42906,0.42728,0.3904,0.34595,0.11004,0.40611,0.40617,0.39825,0.16423,0.16473,0.16327,0.16447,0.41431,0.22382,0.033637,0.04345,0.043449,0.044052,0.50057,0.33476,0.079211,0.086534,0.3086,0.25836,0.23365,0.20263,0.24137,0.067103,0.26132,0.26376,0.090171,0.080521
KF861510,0.16703,0.33967,0.18802,0.11672,0.11852,0.38079,0.46784,0.14608,0.14615,0.14704,0.14835,0.12745,0.16178,0.19621,0.12332,0.31029,0.121,0.26353,0.25733,0.26518,0.42813,-0.01136,0.26023,0.40183,0.11317,0.57346,0.21008,0.21154,0.22637,0.19116,0.20627,0.22272,0.20796,0.24612,0.24832,0.35585,0.35513,0.23739,0.13928,0.51773,0.51786,0.49239,0.44695,0.13032,0.40606,0.40488,0.34715,0.2424,0.24198,0.24156,0.24246,0.40784,0.2987,0.13246,0.097972,0.09789,0.11465,0.53937,0.30779,0.16134,0.16954,0.44803,0.44809,0.4106,0.39988,0.43244,0.18686,0.32,0.31817,0.17697,0.17801
KF841477,0.22325,0.37045,0.127,0.11653,0.042347,0.43361,0.47775,0.069371,0.062795,0.065539,0.070149,0.049695,0.079735,0.13031,0.12026,0.29147,0.061189,0.1812,0.17161,0.18132,0.30199,-0.033051,0.22298,0.17927,0.080948,0.57096,0.10749,0.1026,0.17287,0.062932,0.07807,0.087367,0.069466,0.098775,0.1452,0.20418,0.20221,0.095995,0.10149,0.43905,0.43787,0.39702,0.37682,0.16978,0.44398,0.44561,0.47459,0.18332,0.18287,0.18232,0.18285,0.45528,0.23062,0.04336,0.076947,0.077135,0.076629,0.50491,0.40371,0.11113,0.12862,0.30165,0.25854,0.24138,0.21348,0.24877,0.088359,0.29904,0.30017,0.10537,0.11533
KF493879,0.20501,0.40678,0.18746,0.14053,0.10029,0.48986,0.54839,0.13389,0.13068,0.12946,0.1337,0.13672,0.16574,0.20041,0.12718,0.40028,0.085334,0.32205,0.31224,0.32467,0.4055,0.024633,0.29224,0.40186,0.098786,0.58363,0.21676,0.21438,0.27354,0.14956,0.1426,0.16399,0.13488,0.1632,0.19884,0.29215,0.28595,0.15529,0.16428,0.55887,0.5588,0.51222,0.46929,0.16095,0.49142,0.49081,0.41623,0.33145,0.3317,0.3316,0.33148,0.50733,0.36079,0.10868,0.090868,0.09072,0.10165,0.5928,0.41896,0.15408,0.1776,0.42522,0.39365,0.36258,0.33531,0.39547,0.15601,0.34072,0.33996,0.14105,0.23484
KF493880,0.1431,0.28949,0.17051,0.13063,0.11868,0.43026,0.46384,0.12726,0.12801,0.12774,0.12962,0.1395,0.19457,0.18395,0.095235,0.35092,0.097459,0.2834,0.26887,0.28419,0.42196,0.017599,0.22864,0.38894,0.11326,0.61352,0.17183,0.17141,0.22706,0.17374,0.21824,0.21929,0.2042,0.22238,0.2394,0.28402,0.27898,0.21446,0.10436,0.49267,0.49269,0.48251,0.44678,0.1644,0.36998,0.36834,0.41885,0.25225,0.25247,0.25165,0.25223,0.38444,0.28329,0.13741,0.082196,0.081967,0.089011,0.59339,0.38858,0.1335,0.15719,0.39753,0.38087,0.34582,0.33046,0.37351,0.14602,0.40066,0.40022,0.15279,0.18479
