CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
KC691258,0.10841,0.19861,0.09888325,0.12387,0.023446,0.31223,0.262095,0.015474,0.029636325,-0.031788,0.0271308,-0.030881,-0.0090797,0.063568,0.128941,0.14735,-0.018517,0.1005555,0.055316,0.0885125,0.1648395,0.01258,0.11117,0.12359,-0.022264,0.412015833333333,0.056114,0.057638,0.2548,0.00831325,0.0903346666666667,0.10517,0.12641,0.100123142857143,0.011357,0.0885315,0.21523,0.105788333333333,0.10771,0.320048,0.1250112,0.26233,0.11394,0.074641,0.31502,0.21533,0.35441,0.25919,0.0950801666666667,0.057334,0.079563,0.40316,0.23234,-0.025524,0.0040355,0.070674,0.060199,0.307895,0.219451333333333,0.042432,-0.01671,0.1423325,0.1274596,0.129975,0.19623,0.1374175,0.084398,0.0084521,0.0034994,0.12173,0.057436
KC661275,0.10977,0.15024,0.16412,0.19256,0.056503,0.25386,0.275555,0.101078,0.0343955,0.073719,0.1070655,-0.031747,0.10281,0.064055,0.090922,0.26562,0.0942,0.18931,0.15924,0.1617775,0.233417,0.049837,0.15051,0.20578,0.026289,0.428804656862745,0.12231,0.11698,0.35589,0.09193975,0.156905,0.17053,0.15635,0.13946,0.1185,0.13359,0.29863,0.158713333333333,0.087354,0.311516,0.22729,0.37023,0.17379,0.1492,0.35954,0.31844,0.44424,0.29949,0.211626666666667,0.12346,0.20735,0.31124,0.21679,0.045806,0.0056007,0.051996,0.11021,0.394375,0.182889666666667,0.064539,0.10975,0.19568,0.18303,0.1738885,0.22607,0.17126,0.14265,0.15639,0.15718,0.038033,0.052586
KC661280,0.24599,0.18563,0.2339325,0.24458,0.1597,0.23194,0.28836,0.16724,0.07430725,0.14885,0.18912,0.042311,0.085928,0.08522,0.146782,0.33697,0.099599,0.250525,0.20799,0.21584,0.200205,0.085197,0.13952,0.093114,-0.013453,0.444941715686274,0.13506,0.12583,0.32991,0.141035,0.178291666666667,0.17725,0.20385,0.191742857142857,0.1343,0.181825,0.32133,0.211746666666667,0.15643,0.343744,0.24108,0.3579,0.25731,0.20099,0.33183,0.25923,0.31612,0.31273,0.27129,0.20785,0.27392,0.35717,0.26992,0.11674,0.10091,0.08313,0.094112,0.317085,0.270086666666667,0.036182,0.15316,0.2433675,0.239036,0.235273,0.28516,0.2211475,0.16085,0.22182,0.21018,0.12191,0.080795
KC661281,0.15028,0.14188,0.1746375,0.18296,0.065969,0.2787,0.33291,0.11788,0.03898025,0.072172,0.114329,0.018079,0.1154,0.064072,0.05476605,0.2928,0.090767,0.18212,0.13209,0.142695,0.250555,0.040198,0.12507,0.21086,0.02408,0.481859215686274,0.11616,0.11144,0.30911,0.10317125,0.142658333333333,0.15017,0.15431,0.141488571428571,0.13188,0.121955,0.33263,0.158823333333333,0.11818,0.41648,0.23598,0.36002,0.1556,0.103,0.4259,0.33651,0.44078,0.32764,0.2077545,0.15312,0.19836,0.36844,0.21919,0.0472646666666667,0.01442,0.085842,0.061454,0.47909,0.177224666666667,0.11334,0.13552,0.209445,0.179446,0.1564955,0.25057,0.149995,0.14372,0.14832,0.13808,0.086519,0.047206
KC661273,0.1135,0.11973,0.17455,0.17419,0.10066,0.34422,0.332215,0.0870015,0.0445625,0.059007,0.0738045,-0.0095998,0.14284,0.061147,0.122689,0.30596,0.077064,0.19069,0.13363,0.135524,0.196469,0.04803,0.12066,0.13775,0.026719,0.486708431372549,0.12987,0.13004,0.30469,0.093019,0.130446666666667,0.16876,0.173405,0.125182142857143,0.12289,0.110707,0.25965,0.157986666666667,0.10704,0.394206,0.214356,0.34614,0.11652,0.10737,0.32166,0.32194,0.43309,0.34106,0.203306666666667,0.21546,0.16222,0.34459,0.19619,0.0684526666666667,-0.0039348,0.10206,0.012733,0.440325,0.163988333333333,0.10494,0.070131,0.1744575,0.169882,0.146282,0.23746,0.1573575,0.15429,0.1041,0.1038,0.12044,0.032175
KC661277,0.2276,0.19838,0.2276,0.24297,0.15884,0.30369,0.343105,0.13383,0.02539075,0.14011,0.17388,0.026271,0.13666,0.082202,0.131555,0.32118,0.14634,0.18132,0.22091,0.196215,0.205229,0.017067,0.12626,0.22484,0.051474,0.499460588235294,0.093212,0.083525,0.34074,0.128565,0.142313333333333,0.19993,0.18353,0.141031428571429,0.15912,0.121255,0.34456,0.16784,0.11443,0.427404,0.267792,0.40661,0.20294,0.16153,0.44567,0.37612,0.39019,0.32314,0.2355605,0.27285,0.21203,0.44611,0.29324,0.121923333333333,0.091601,0.13817,0.14218,0.471965,0.211932333333333,0.13416,0.21049,0.2211625,0.21499,0.201406,0.27048,0.1904025,0.17023,0.22869,0.21748,0.068784,0.058523
KC661274,0.11022,0.19352,0.100503,0.12165,0.025816,0.31243,0.265155,0.018386,0.031545075,-0.024632,0.0256654,-0.031498,-0.0081158,0.062082,0.125328,0.1424,-0.010504,0.0961115,0.046613,0.0836095,0.1631075,0.011327,0.099669,0.1252,-0.03815,0.412030441176471,0.052331,0.056986,0.25124,0.009518,0.0900533333333333,0.10307,0.124385,0.101724428571429,0.011539,0.090524,0.20957,0.105782333333333,0.1048,0.322754,0.12466,0.26039,0.11536,0.073258,0.31639,0.21703,0.35616,0.25261,0.092512,0.058949,0.072708,0.40266,0.22529,-0.022996,0.0017256,0.070964,0.066738,0.307035,0.216888333333333,0.050572,-0.013021,0.1395375,0.1270102,0.1302195,0.19433,0.140905,0.076932,0.016283,0.010797,0.1194,0.052068
KC661279,0.11831,0.12975,0.1385175,0.17414,0.096541,0.27037,0.29831,0.074512,0.016337,0.074287,0.1026255,0.020451,0.097523,0.038987,0.060677,0.28678,0.09212,0.176025,0.12672,0.127724,0.209281,0.036359,0.13118,0.19795,0.017289,0.463863921568627,0.10244,0.10034,0.27201,0.08759175,0.143796666666667,0.13626,0.155475,0.139172857142857,0.12844,0.13043,0.29199,0.16424,0.13152,0.410618,0.22004,0.34978,0.15513,0.090059,0.40885,0.3072,0.392,0.28618,0.190627166666667,0.13339,0.15776,0.33805,0.19469,0.0531633333333333,0.02037,0.068811,0.083227,0.477675,0.187059,0.069032,0.12334,0.1965075,0.180512,0.1699405,0.23293,0.16521,0.13196,0.11885,0.1094,0.050792,0.025705
KC661278,0.27307,0.21365,0.2626025,0.24414,0.153,0.23777,0.31513,0.19187,0.09655175,0.16653,0.20376,0.065082,0.11853,0.088622,0.169585,0.35258,0.12953,0.246895,0.20767,0.220295,0.198573,0.10536,0.16253,0.1197,0.022356,0.446654705882353,0.1714,0.16989,0.35028,0.1657675,0.188201666666667,0.19805,0.20764,0.20147,0.16354,0.189765,0.3363,0.2139,0.17647,0.34818,0.233026,0.36216,0.24817,0.20899,0.33098,0.28263,0.34792,0.31127,0.278178333333333,0.23379,0.276,0.37483,0.28968,0.155086666666667,0.1089,0.093534,0.10326,0.317275,0.285493333333333,0.068577,0.185,0.262905,0.246946,0.242535,0.29897,0.24575,0.15725,0.25168,0.23905,0.13696,0.083049
KC748969,0.23438,0.19996,0.234275,0.23986,0.1655,0.31105,0.341505,0.1369,0.0222789,0.14578,0.1758,0.025243,0.14056,0.079289,0.1250035,0.32372,0.16142,0.185365,0.23725,0.206685,0.2019825,0.0061904,0.12396,0.2221,0.057176,0.498029754901961,0.10294,0.086277,0.34214,0.137905,0.143145,0.20148,0.18994,0.145804285714286,0.15423,0.124915,0.33364,0.17449,0.11482,0.437274,0.267926,0.41766,0.20279,0.17221,0.44945,0.37817,0.39161,0.31846,0.2487115,0.28751,0.23102,0.43922,0.30591,0.133716666666667,0.099452,0.14667,0.14345,0.48106,0.212736,0.13556,0.21468,0.2251075,0.2227,0.2152515,0.26524,0.197585,0.17101,0.23443,0.22159,0.065916,0.07021
KC748971,0.22954,0.19605,0.2307725,0.23368,0.15407,0.31125,0.33563,0.131345,0.0191629475,0.13395,0.169115,0.018189,0.13347,0.080262,0.1257425,0.31547,0.15109,0.17999,0.22525,0.19327,0.2051655,0.013459,0.12273,0.22168,0.053893,0.498306470588235,0.092362,0.079616,0.34582,0.12952,0.144545,0.193,0.17917,0.140278571428571,0.15251,0.12464,0.34581,0.166733333333333,0.1208,0.429326,0.26652,0.41465,0.19762,0.16671,0.45074,0.38464,0.38367,0.32212,0.238353333333333,0.26661,0.21494,0.44673,0.30213,0.120303333333333,0.084993,0.13898,0.14192,0.47772,0.207596333333333,0.12974,0.21386,0.2243325,0.214392,0.2018325,0.26566,0.192315,0.17245,0.22362,0.2123,0.069346,0.058052
KF114874,0.24905,0.19556,0.23689,0.24259,0.16509,0.25136,0.310095,0.169435,0.06892625,0.13581,0.181865,0.043967,0.080177,0.088292,0.165055,0.32967,0.1159,0.23365,0.20764,0.22311,0.207032,0.081689,0.15899,0.14133,0.010656,0.462242303921569,0.13732,0.13288,0.34566,0.1581625,0.172003333333333,0.18781,0.205185,0.192601428571429,0.15205,0.18553,0.32433,0.2182,0.15513,0.36888,0.226156,0.34853,0.23204,0.19838,0.33114,0.28134,0.36065,0.2997,0.253101666666667,0.19359,0.27417,0.38153,0.28944,0.13003,0.12044,0.1125,0.094429,0.33949,0.28042,0.039564,0.15896,0.25886,0.24789,0.2370765,0.27564,0.236255,0.17491,0.22438,0.21268,0.15787,0.054648
KF114875,0.27066,0.25251,0.2988225,0.2707,0.18002,0.34348,0.390575,0.17797,0.083610975,0.16897,0.194235,0.060139,0.16318,0.16645,0.1589,0.37014,0.14178,0.27328,0.24761,0.239675,0.1983125,0.067552,0.15074,0.20727,0.071943,0.484524803921569,0.17081,0.1779,0.43264,0.14828,0.164765,0.19855,0.217245,0.17192,0.19471,0.178425,0.40908,0.180896666666667,0.20344,0.485618,0.322696,0.3983,0.26019,0.19726,0.47096,0.39328,0.41025,0.36954,0.312558333333333,0.26823,0.28382,0.4713,0.34063,0.177423333333333,0.13736,0.1788,0.14813,0.45824,0.27012,0.16049,0.20269,0.277575,0.246334,0.237318,0.31395,0.2341225,0.21659,0.25869,0.25449,0.12578,0.071857
KF006818,0.27611,0.2687,0.3041275,0.28675,0.1983,0.32744,0.4054,0.190965,0.0843444,0.16041,0.194125,0.052139,0.17741,0.16007,0.16005,0.37987,0.16166,0.287885,0.26224,0.24354,0.186324,0.068932,0.16687,0.22661,0.071379,0.47774431372549,0.18542,0.18312,0.43488,0.1495175,0.171188333333333,0.20189,0.221955,0.181625714285714,0.21815,0.1866,0.40994,0.190096666666667,0.21082,0.47657,0.342372,0.41031,0.25286,0.20319,0.47793,0.38616,0.41485,0.38099,0.320796666666667,0.28385,0.31124,0.46547,0.36841,0.180966666666667,0.16259,0.18742,0.16277,0.45111,0.265823333333333,0.13797,0.21089,0.28437,0.259058,0.2434615,0.31408,0.232755,0.20966,0.24818,0.24393,0.13456,0.082061
KF017001,0.17259,0.17342,0.1658925,0.19301,0.10289,0.23015,0.2725,0.0875125,0.02283925,0.086895,0.1263225,0.039102,0.1134,0.059094,0.0749225,0.3051,0.08526,0.189215,0.15875,0.151326,0.2007495,0.029917,0.17601,0.23766,0.053261,0.42690931372549,0.13903,0.13984,0.30828,0.10119225,0.116762333333333,0.12411,0.13699,0.123857,0.11649,0.12149,0.2854,0.153016666666667,0.12598,0.374348,0.238386,0.34758,0.16509,0.088983,0.38502,0.31671,0.37821,0.25371,0.209509833333333,0.18293,0.16512,0.29624,0.20634,0.0863263333333333,0.042585,0.11642,0.12009,0.41284,0.171840333333333,0.13321,0.13296,0.1720625,0.175054,0.1749,0.21056,0.16112,0.16006,0.15964,0.15413,0.050101,0.044525
KF017002,0.15406,0.17222,0.1510525,0.16372,0.13372,0.35595,0.356145,0.107494,0.0131949275,0.097136,0.1365455,0.023607,0.12867,0.051429,0.0990815,0.29666,0.13029,0.153665,0.1827,0.1345005,0.220116,-0.031819,0.11756,0.16286,-0.0027368,0.477513921568627,0.11932,0.10582,0.27331,0.1109445,0.140625,0.19106,0.223725,0.174521428571429,0.15276,0.13634,0.28644,0.20434,0.11113,0.42475,0.217728,0.40935,0.14599,0.12101,0.38769,0.28616,0.40189,0.31318,0.196737166666667,0.20097,0.18548,0.38327,0.26063,0.0920173333333333,0.027926,0.087812,0.05717,0.505825,0.180701333333333,0.11896,0.1645,0.1884775,0.204646,0.2009975,0.22143,0.190285,0.17933,0.1725,0.16527,0.03899,0.023692
KF017003,0.25133,0.1665,0.261185,0.22819,0.1528,0.21896,0.273125,0.18476,0.094278,0.13842,0.17492,0.073358,0.10177,0.12302,0.118605,0.30025,0.12613,0.2384,0.19686,0.204975,0.1567345,0.080776,0.20453,0.15233,0.016864,0.401601666666667,0.13499,0.13444,0.31706,0.1533125,0.184431666666667,0.16172,0.15876,0.204097142857143,0.15283,0.20737,0.32727,0.21721,0.19964,0.304806,0.212598,0.31996,0.23483,0.19394,0.29759,0.26671,0.27393,0.27902,0.263913333333333,0.18808,0.26633,0.33483,0.29531,0.141473333333333,0.10475,0.073049,0.087689,0.28907,0.27005,0.066656,0.21294,0.23423,0.250456,0.250195,0.29121,0.2532875,0.16651,0.25902,0.24674,0.16233,0.064082
KF017004,0.23297,0.15066,0.21947,0.19911,0.12306,0.22612,0.268295,0.153785,0.0672505,0.11145,0.15105,0.071623,0.068788,0.083825,0.1125505,0.30294,0.080187,0.198,0.17476,0.182425,0.1712095,0.049722,0.1256,0.097043,-0.025011,0.437574166666667,0.1375,0.13919,0.30538,0.138835,0.154541666666667,0.1567,0.178505,0.171208571428571,0.11295,0.1667,0.30682,0.193123333333333,0.14529,0.342038,0.200178,0.33842,0.20054,0.16193,0.30472,0.22148,0.32132,0.26992,0.240871333333333,0.1889,0.2501,0.33811,0.23719,0.105687666666667,0.094796,0.062937,0.05849,0.31451,0.231213333333333,0.05246,0.1414,0.2239675,0.22041,0.209574,0.28049,0.2085025,0.14566,0.20904,0.19509,0.11678,0.043949
KF017005,0.25981,0.20216,0.24564,0.2621,0.14973,0.26209,0.31387,0.177595,0.09161861,0.14817,0.20597,0.031421,0.11463,0.11294,0.148625,0.33363,0.094416,0.246545,0.21999,0.21835,0.1939855,0.07893,0.17614,0.11377,0.014747,0.458807450980392,0.14587,0.13785,0.36038,0.1624,0.182136666666667,0.19782,0.211855,0.205528571428571,0.13202,0.195585,0.34618,0.229613333333333,0.16122,0.363348,0.245436,0.37588,0.25914,0.21192,0.34296,0.30145,0.36304,0.31085,0.269691666666667,0.21067,0.27562,0.39272,0.28137,0.15731,0.1067,0.079225,0.094562,0.333845,0.262426666666667,0.054807,0.17763,0.2660275,0.248394,0.2503375,0.30153,0.2358125,0.1691,0.22875,0.21469,0.13654,0.083955
KF493883,0.21962,0.20555,0.23216,0.23831,0.1579,0.30492,0.350005,0.13165,0.019611575,0.1298,0.16777,0.024801,0.14177,0.073819,0.1279275,0.32809,0.15152,0.18382,0.23189,0.19347,0.2068,0.012636,0.12044,0.21898,0.051649,0.500934166666667,0.094774,0.084116,0.35203,0.1336825,0.143818333333333,0.19784,0.18197,0.143075714285714,0.14617,0.126635,0.33635,0.168466666666667,0.1093,0.432956,0.271508,0.41628,0.20147,0.1627,0.45848,0.38719,0.39842,0.31534,0.236204,0.28076,0.21722,0.44435,0.30207,0.121566666666667,0.084986,0.13994,0.13497,0.484235,0.209739,0.13455,0.21685,0.21751,0.213744,0.206397,0.26648,0.1933475,0.16858,0.22648,0.2163,0.068443,0.071918
KF279411,0.17562,0.20039,0.1537575,0.17356,0.098396,0.37295,0.376825,0.058794,0.01810725,0.063615,0.0889655,0.0023459,0.089766,0.059763,0.0968175,0.30286,0.097372,0.18258,0.1309,0.122775,0.230911,0.00027948,0.11376,0.22599,0.017311,0.475284215686275,0.10827,0.10396,0.30647,0.0681395,0.0920635,0.16005,0.16506,0.117640857142857,0.099043,0.0849155,0.22764,0.161076666666667,0.051839,0.507006,0.224786,0.39262,0.13623,0.084662,0.42235,0.31146,0.50131,0.2867,0.1816415,0.20951,0.12075,0.42074,0.25244,0.0825353333333333,0.033035,0.13293,0.075364,0.474145,0.217879333333333,0.12816,0.11984,0.171365,0.165388,0.1763289,0.22848,0.1693375,0.12932,0.1383,0.13874,0.039479,0.035284
KF279412,0.16763,0.21546,0.1580325,0.17446,0.10308,0.37509,0.38003,0.068756,0.02433275,0.060891,0.091545,-0.0086003,0.090102,0.061089,0.1032015,0.31156,0.093763,0.186195,0.13681,0.1227395,0.2443805,0.010626,0.1107,0.23674,0.0176,0.489028823529412,0.12279,0.12394,0.32589,0.0665825,0.0980213333333333,0.15452,0.179185,0.129883142857143,0.1053,0.101411,0.25063,0.159643333333333,0.089397,0.516618,0.24151,0.40078,0.16295,0.099003,0.42931,0.29705,0.49935,0.29118,0.184528333333333,0.19905,0.12615,0.42724,0.26995,0.0829193333333333,0.047908,0.1293,0.093582,0.486915,0.223406666666667,0.11761,0.11694,0.180705,0.174584,0.187562,0.23545,0.1804225,0.13543,0.13048,0.12771,0.051653,0.059451
KF279413,0.16741,0.21533,0.15791,0.17416,0.10247,0.37486,0.379885,0.068433,0.024308,0.060512,0.0912235,-0.0083195,0.089754,0.060652,0.103099,0.31151,0.093585,0.186,0.13677,0.122407,0.244194,0.010578,0.11091,0.23677,0.017259,0.488816519607843,0.12259,0.12362,0.32558,0.06632725,0.0979886666666667,0.15421,0.17924,0.129683285714286,0.10497,0.101205,0.25046,0.159543333333333,0.089421,0.516514,0.24134,0.40084,0.16276,0.098642,0.42926,0.29705,0.49902,0.29076,0.1842,0.19899,0.12564,0.42682,0.26973,0.0826376666666667,0.047811,0.12929,0.093651,0.48673,0.223254333333333,0.11758,0.11678,0.18053,0.174478,0.187382,0.23545,0.1802725,0.13511,0.13014,0.12739,0.051812,0.059577
KF279414,0.1227,0.10956,0.1558825,0.17855,0.049167,0.2608,0.278305,0.0515045,0.00463815,0.063656,0.0978705,0.0077266,0.069651,-0.010708,0.05852565,0.2797,0.063342,0.13909,0.10994,0.106454,0.20647,0.071441,0.10575,0.18889,-0.012052,0.435954852941176,0.13798,0.10342,0.2867,0.08947325,0.100659833333333,0.13325,0.112345,0.100585714285714,0.14791,0.097957,0.25489,0.12853,0.11258,0.357022,0.195718,0.3157,0.081853,0.063349,0.34832,0.33896,0.44507,0.25438,0.169137666666667,0.16078,0.15625,0.30512,0.17375,0.0358476666666667,0.022377,0.06538,0.045508,0.469685,0.154623,0.092134,0.11308,0.19377,0.152504,0.13743905,0.19909,0.125785,0.1721,0.12847,0.12008,0.0012195,0.02377
KF279415,0.12661,0.12796,0.18934,0.18909,0.099576,0.35015,0.33939,0.0918795,0.04529775,0.070665,0.078471,-0.0029631,0.1392,0.042675,0.0972335,0.31969,0.088873,0.2016,0.14969,0.1492385,0.2093315,0.043577,0.12965,0.14101,0.025689,0.497177745098039,0.11474,0.12301,0.32628,0.1010625,0.152426666666667,0.18399,0.18509,0.141705714285714,0.15331,0.1385,0.26144,0.16728,0.13062,0.409616,0.25053,0.33358,0.14443,0.098085,0.33556,0.33379,0.43789,0.35199,0.217446666666667,0.21263,0.18168,0.34839,0.22386,0.0845686666666667,0.0096668,0.12635,0.043297,0.45367,0.177833666666667,0.11731,0.1084,0.183635,0.185106,0.161803,0.25489,0.16854,0.16104,0.11905,0.11542,0.10683,0.037273
KF279416,0.1242,0.12513,0.1762425,0.19151,0.09559,0.34825,0.336365,0.087763,0.0441035,0.07241,0.0762025,-0.0053888,0.14173,0.042607,0.1027795,0.31694,0.087391,0.196135,0.14184,0.143203,0.207872,0.04555,0.12679,0.13923,0.027564,0.494944019607843,0.11256,0.12361,0.31797,0.0973945,0.150713333333333,0.18093,0.18158,0.138738571428571,0.14846,0.134805,0.25549,0.166436666666667,0.12671,0.410076,0.248152,0.33203,0.14591,0.090414,0.33124,0.32879,0.43746,0.34976,0.210956666666667,0.20333,0.17188,0.34831,0.21732,0.0817406666666667,0.0087842,0.12064,0.040131,0.452305,0.17157,0.11742,0.10682,0.1797275,0.1837,0.157919,0.2539,0.165675,0.16063,0.11478,0.11342,0.10339,0.039099
KF279417,0.22338,0.19618,0.22819,0.24336,0.16125,0.30313,0.338025,0.136185,0.019811425,0.14064,0.17345,0.020607,0.13522,0.083812,0.1301,0.32231,0.15254,0.181515,0.22195,0.2006,0.2120095,0.005543,0.13271,0.22523,0.056617,0.497665882352941,0.095402,0.082978,0.3469,0.1298025,0.144821666666667,0.20135,0.189935,0.146532857142857,0.16361,0.129245,0.34242,0.170153333333333,0.11905,0.424268,0.266736,0.4146,0.20233,0.17086,0.44506,0.37897,0.38876,0.32993,0.240055166666667,0.2781,0.21513,0.44231,0.29076,0.121986666666667,0.086275,0.14592,0.14355,0.473925,0.207079,0.13292,0.20579,0.2257225,0.217826,0.20386,0.26992,0.1948,0.17447,0.22082,0.20954,0.054129,0.063583
KF306380,0.23046,0.20255,0.2358025,0.25295,0.15559,0.3091,0.3481,0.133095,0.02410945,0.13741,0.171265,0.024423,0.13342,0.084688,0.1275405,0.31445,0.1534,0.17586,0.21719,0.190205,0.2036805,0.012585,0.12908,0.22805,0.053316,0.502956666666666,0.092224,0.083998,0.35446,0.13416,0.144511666666667,0.20266,0.18681,0.142297142857143,0.16008,0.120825,0.35303,0.168316666666667,0.11829,0.428608,0.268862,0.41838,0.19405,0.1627,0.45089,0.39063,0.39748,0.32569,0.236365,0.27114,0.21576,0.45202,0.29383,0.122386666666667,0.086199,0.13448,0.13133,0.47865,0.210082666666667,0.13914,0.20989,0.2258925,0.212796,0.1989935,0.26741,0.1880275,0.17436,0.22525,0.21439,0.073216,0.060934
KF416340,0.10979,0.101,0.1835125,0.18944,0.12427,0.3515,0.324485,0.0965295,0.041122,0.062138,0.080588,0.0082178,0.1539,0.045178,0.1087305,0.28707,0.085218,0.187805,0.12696,0.139866,0.204925,0.02733,0.1383,0.13969,0.022321,0.490997401960785,0.11988,0.12478,0.31977,0.090486,0.138623333333333,0.19686,0.1634,0.119032,0.13601,0.110922,0.26707,0.1482,0.094982,0.394768,0.239776,0.33035,0.13455,0.10511,0.34471,0.3282,0.43478,0.35059,0.19706,0.20999,0.14749,0.33854,0.19514,0.085776,-0.012014,0.10476,0.0057262,0.44591,0.162341,0.11103,0.084645,0.17557,0.17206,0.1386868,0.24845,0.1555625,0.16569,0.12323,0.12549,0.12342,0.025044
KF416341,0.15482,0.19584,0.1316325,0.18091,0.050674,0.35063,0.341815,0.078671,0.026915,0.051631,0.091791,0.013855,0.1035,0.061407,0.0859142,0.2655,0.058065,0.119574,0.10892,0.112561,0.185535,-0.014742,0.11833,0.16568,0.023754,0.425716470588235,0.12253,0.11451,0.31076,0.0602205,0.114842,0.15314,0.13022,0.108042142857143,0.1078,0.101035,0.23238,0.12104,0.04454,0.359998,0.19087,0.31114,0.1091,0.1227,0.41257,0.21083,0.40156,0.29498,0.140849,0.1465,0.11813,0.41206,0.21179,0.063098,0.0097887,0.097968,0.0076576,0.37341,0.192112666666667,0.11941,0.076693,0.1683725,0.1358822,0.128714,0.19141,0.1420375,0.11839,0.088674,0.083984,0.07159,0.069945
KF416342,0.15471,0.17452,0.25282,0.13753,0.036354,0.092354,0.1127435,0.035543,0.06452625,0.041837,0.0599005,0.015402,0.030475,0.069836,0.0878395,0.21097,-0.035804,0.15526,0.13102,0.15531,0.0741725,0.011926,0.088712,0.10938,0.041462,0.200754637254902,0.14324,0.12834,0.19956,0.024793675,0.03784,0.010681,0.061247,0.0631767142857143,0.067706,0.0902565,0.21384,0.0735031,0.09382,0.198534,0.163176,0.225,0.19183,0.096192,0.16672,0.16179,0.16814,0.15153,0.1588875,0.10469,0.15019,0.19977,0.19401,0.0490646666666667,0.098801,0.077266,0.18681,0.13622,0.161836666666667,0.011499,0.078745,0.14405675,0.1437452,0.1455,0.19343,0.128984,0.052621,0.13855,0.14673,0.056579,0.22275
KF416343,0.22403,0.19029,0.22784,0.23586,0.15278,0.30506,0.339555,0.134875,0.02122295,0.13135,0.169695,0.036011,0.12113,0.080707,0.126566,0.32813,0.13924,0.181645,0.21253,0.19428,0.2020865,0.023116,0.11705,0.21305,0.044496,0.495751666666667,0.094606,0.085346,0.3486,0.1266225,0.148088333333333,0.19437,0.18397,0.139282857142857,0.15738,0.12643,0.34166,0.16653,0.11603,0.430294,0.268924,0.41825,0.20429,0.14896,0.45004,0.37131,0.3862,0.33491,0.241865166666667,0.25836,0.21083,0.44433,0.29526,0.12295,0.088411,0.12533,0.13763,0.47095,0.207823333333333,0.14143,0.20693,0.22748,0.213934,0.2017865,0.27596,0.1955175,0.17394,0.22236,0.2138,0.078306,0.065938
KF416344,0.095501,0.10732,0.1537975,0.12833,0.063753,0.30696,0.30486,0.067303,0.02309425,0.018868,0.100722,0.022773,0.10251,0.012382,0.065317,0.25306,0.10278,0.129195,0.10078,0.1084355,0.222685,0.030756,0.084417,0.18788,0.0095848,0.464738921568627,0.12668,0.12207,0.24204,0.08413675,0.107119,0.14222,0.119105,0.107656,0.10126,0.0960365,0.3103,0.141156666666667,0.098143,0.403968,0.202476,0.32822,0.12487,0.062512,0.34901,0.3482,0.39757,0.27347,0.173809333333333,0.16332,0.13751,0.33232,0.1774,0.0529176666666667,0.007801,0.065553,0.082841,0.48079,0.135717533333333,0.12074,0.10954,0.180985,0.154684,0.1338765,0.22536,0.12939,0.13393,0.14994,0.14704,0.013942,0.023819
KF562099,0.21014,0.19862,0.2233775,0.23536,0.15543,0.30807,0.3457,0.125185,0.015949275,0.12572,0.16512,0.019171,0.13747,0.071203,0.1229045,0.32447,0.14757,0.177285,0.23067,0.18889,0.2048815,0.0093943,0.11984,0.21837,0.04761,0.498338970588235,0.089274,0.079231,0.34392,0.1326175,0.14159,0.19733,0.18027,0.140595714285714,0.14544,0.12419,0.32935,0.167886666666667,0.09963,0.429498,0.270194,0.41893,0.19822,0.16295,0.4506,0.38437,0.39663,0.30714,0.231992166666667,0.27421,0.21167,0.43992,0.29727,0.119856666666667,0.083618,0.14196,0.13805,0.48658,0.207044,0.13397,0.21523,0.2158175,0.212896,0.2036205,0.2686,0.19186,0.1678,0.21833,0.20896,0.060058,0.072486
KF562101,0.22541,0.20212,0.23331,0.2391,0.17283,0.31488,0.353635,0.133745,0.01835415,0.13296,0.1734,0.025211,0.13838,0.084578,0.12703,0.32794,0.15724,0.185875,0.22384,0.20552,0.2083755,0.010417,0.12983,0.22561,0.054823,0.502157745098039,0.10095,0.090604,0.35338,0.1377175,0.145953333333333,0.20025,0.188815,0.146471428571429,0.15238,0.13082,0.33464,0.16916,0.11549,0.437718,0.278808,0.41723,0.20604,0.16785,0.45515,0.37738,0.40529,0.32094,0.246370166666667,0.28989,0.22259,0.44301,0.30386,0.13018,0.092815,0.14424,0.14122,0.482475,0.216101,0.14029,0.21815,0.21887,0.219054,0.209399,0.26223,0.1971225,0.17147,0.23272,0.22198,0.061414,0.070846
